#{"t_start": 1764362511.4571967, "env_id": "None"}
r,l,t
-16.0,7,10.512207
5.0,7,10.521606
60.0,7,10.531319
-5.0,7,10.540889
41.0,7,10.550563
1.0,7,10.560208
-3.0,7,10.571982
-24.0,7,10.581596
33.0,7,10.591275
17.0,7,10.60092
-4.0,7,10.61054
23.0,7,10.620208
-4.0,7,10.629836
-21.0,7,10.639526
-21.0,7,10.649101
7.0,7,10.658792
-22.0,7,10.670773
-3.0,7,10.680579
17.0,7,10.690261
26.0,7,10.699889
35.0,7,10.709536
14.0,7,10.71934
20.0,7,10.728988
-18.0,7,10.738677
20.0,7,10.748344
18.0,7,10.757959
5.0,7,10.769696
-13.0,7,10.77935
-25.0,7,10.788955
3.0,7,10.798518
19.0,7,10.808118
18.0,7,10.817658
-17.0,7,10.827253
26.0,7,10.8369
1.0,7,10.846585
25.0,7,10.856232
-4.0,7,10.866054
15.0,7,10.877852
-24.0,7,10.887523
19.0,7,10.897224
17.0,7,10.906944
20.0,7,10.9168
7.0,7,10.926376
4.0,7,10.936039
-25.0,7,10.945809
2.0,7,10.95558
16.0,7,10.96542
-16.0,7,10.97722
5.0,7,10.986842
-13.0,7,10.996517
-3.0,7,11.00616
19.0,7,11.015737
24.0,7,11.025349
20.0,7,11.034943
-22.0,7,11.044676
2.0,7,11.054401
-21.0,7,11.064144
3.0,7,11.073811
-22.0,7,11.085768
21.0,7,11.095448
20.0,7,11.105084
2.0,7,11.114661
-22.0,7,11.124309
-15.0,7,11.135669
-25.0,7,11.146891
39.0,7,11.157619
-18.0,7,11.167326
28.0,7,11.179095
19.0,7,11.188683
-3.0,7,11.198308
-5.0,7,11.207973
-1.0,7,11.217631
3.0,7,11.227245
-6.0,7,11.236807
0.0,7,11.246389
5.0,7,11.255944
22.0,7,11.265646
-19.0,7,11.275442
2.0,7,11.287271
3.0,7,11.296878
0.0,7,11.306417
1.0,7,11.316007
15.0,7,11.325518
17.0,7,11.335109
10.0,7,11.344661
-6.0,7,11.354261
-4.0,7,11.363888
-18.0,7,11.373456
7.0,7,11.385135
