#{"t_start": 1764200170.7119212, "env_id": "None"}
r,l,t
-7.0,7,6.407437
24.0,7,6.418302
-4.0,7,6.427181
11.0,7,6.436011
-20.0,7,6.442858
10.0,7,6.454023
-7.0,7,6.462819
19.0,7,6.472277
24.0,7,6.47832
11.0,7,6.491499
7.0,7,6.500568
-5.0,7,6.50994
-20.0,7,6.516181
-5.0,7,6.527597
26.0,7,6.536894
-25.0,7,6.54617
-7.0,7,6.553041
-6.0,7,6.564445
-3.0,7,6.575813
-23.0,7,6.584747
2.0,7,6.591367
28.0,7,6.603287
12.0,7,6.612859
50.0,7,6.622278
-5.0,7,6.628309
81.0,7,6.640001
-14.0,7,6.648359
-22.0,7,6.657221
-23.0,7,6.663624
15.0,7,6.678234
-23.0,7,6.687563
-6.0,7,6.695963
39.0,7,6.701905
-25.0,7,6.71417
0.0,7,6.723032
25.0,7,6.731443
41.0,7,6.737835
28.0,7,6.749193
-3.0,7,6.757177
20.0,7,6.765555
70.0,7,6.772509
-25.0,7,6.787354
6.0,7,6.796259
-24.0,7,6.805004
4.0,7,6.811532
40.0,7,6.82372
-19.0,7,6.832141
-7.0,7,6.841097
3.0,7,6.847975
6.0,7,6.859364
29.0,7,6.868179
12.0,7,6.877142
-25.0,7,6.886182
18.0,7,6.898381
-23.0,7,6.906752
-25.0,7,6.915592
-2.0,7,6.922433
61.0,7,6.934191
8.0,7,6.943439
-20.0,7,6.952696
19.0,7,6.958208
23.0,7,6.969817
-24.0,7,6.978267
-2.0,7,6.989476
1.0,7,6.99593
-7.0,7,7.008169
1.0,7,7.016583
62.0,7,7.026002
-7.0,7,7.032928
-24.0,7,7.044338
-18.0,7,7.052715
25.0,7,7.061558
-20.0,7,7.067976
19.0,7,7.079391
-7.0,7,7.090831
-25.0,7,7.100914
-6.0,7,7.107944
-14.0,7,7.120154
5.0,7,7.129037
-7.0,7,7.138439
18.0,7,7.144385
29.0,7,7.155793
-1.0,7,7.164207
-5.0,7,7.173109
9.0,7,7.179494
-12.0,7,7.193614
12.0,7,7.202179
-7.0,7,7.210231
3.0,7,7.216659
-7.0,7,7.229173
-14.0,7,7.237595
-4.0,7,7.246878
33.0,7,7.253339
-22.0,7,7.266174
-7.0,7,7.275533
-7.0,7,7.283926
6.0,7,7.29201
21.0,7,7.304179
14.0,7,7.313083
45.0,7,7.322371
45.0,7,7.329215
-7.0,7,7.34043
81.0,7,7.349667
-25.0,7,7.358966
-7.0,7,7.365786
11.0,7,7.377946
-2.0,7,7.387032
-25.0,7,7.399168
27.0,7,7.406419
-25.0,7,7.419815
-25.0,7,7.42921
-7.0,7,7.438491
19.0,7,7.443498
22.0,7,7.455648
-7.0,7,7.464946
22.0,7,7.47379
-7.0,7,7.480716
-10.0,7,7.494886
-25.0,7,7.504161
-4.0,7,7.513484
-25.0,7,7.520321
18.0,7,7.531588
22.0,7,7.540349
26.0,7,7.549587
-16.0,7,7.556413
12.0,7,7.568781
42.0,7,7.578135
52.0,7,7.586959
22.0,7,7.593368
1.0,7,7.607831
-15.0,7,7.617449
-10.0,7,7.626631
10.0,7,7.632944
3.0,7,7.645114
30.0,7,7.654434
4.0,7,7.663236
-16.0,7,7.670035
9.0,7,7.681251
-21.0,7,7.691754
25.0,7,7.705837
