#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
17.0,7,19.822299
17.0,7,19.840958
13.0,7,19.855265
-20.0,7,19.871961
57.0,7,19.890946
20.0,7,19.905175
-4.0,7,19.923844
15.0,7,19.938159
-3.0,7,19.952497
19.0,7,19.973052
-20.0,7,19.987755
-23.0,7,20.006659
2.0,7,20.021152
2.0,7,20.035528
-17.0,7,20.054236
22.0,7,20.070538
-3.0,7,20.089458
-2.0,7,20.103707
39.0,7,20.118188
-3.0,7,20.136799
-3.0,7,20.151084
-7.0,7,20.171733
-24.0,7,20.186094
-6.0,7,20.200403
35.0,7,20.219115
-4.0,7,20.233341
24.0,7,20.252039
-1.0,7,20.266312
-3.0,7,20.282602
-6.0,7,20.301197
41.0,7,20.315505
-7.0,7,20.334234
4.0,7,20.348521
6.0,7,20.362981
-2.0,7,20.383916
24.0,7,20.398245
-18.0,7,20.416885
-18.0,7,20.431136
-9.0,7,20.445413
-25.0,7,20.464096
19.0,7,20.480559
-21.0,7,20.499468
36.0,7,20.513912
19.0,7,20.528176
23.0,7,20.547133
22.0,7,20.561549
-25.0,7,20.582025
0.0,7,20.596355
56.0,7,20.610707
39.0,7,20.629476
-22.0,7,20.643743
3.0,7,20.66546
39.0,7,20.681699
-4.0,7,20.697118
-6.0,7,20.716003
9.0,7,20.730315
41.0,7,20.748961
25.0,7,20.763233
6.0,7,20.777565
-1.0,7,20.798184
6.0,7,20.812503
-20.0,7,20.831191
27.0,7,20.845496
-7.0,7,20.860364
14.0,7,20.879307
1.0,7,20.895603
-17.0,7,20.91432
18.0,7,20.928592
-4.0,7,20.942922
1.0,7,20.96158
11.0,7,20.976038
-19.0,7,20.997422
7.0,7,21.011745
-4.0,7,21.026024
16.0,7,21.044688
-15.0,7,21.059016
12.0,7,21.077729
-7.0,7,21.093994
11.0,7,21.108326
0.0,7,21.127381
-3.0,7,21.141675
18.0,7,21.160312
-4.0,7,21.17461
16.0,7,21.190938
58.0,7,21.20978
15.0,7,21.224001
1.0,7,21.242696
-4.0,7,21.25701
-4.0,7,21.271305
-1.0,7,21.292139
-14.0,7,21.306434
15.0,7,21.32508
-2.0,7,21.339327
2.0,7,21.353576
16.0,7,21.372347
-1.0,7,21.386587
-4.0,7,21.407173
-3.0,7,21.421512
-6.0,7,21.435764
-5.0,7,21.454484
11.0,7,21.468751
-19.0,7,21.487758
-7.0,7,21.504191
-24.0,7,21.518559
-6.0,7,21.537462
-7.0,7,21.551994
-1.0,7,21.570875
-14.0,7,21.585207
-15.0,7,21.601399
8.0,7,21.620136
3.0,7,21.634524
-18.0,7,21.65317
-6.0,7,21.667476
17.0,7,21.681811
15.0,7,21.702725
-1.0,7,21.717048
20.0,7,21.735752
3.0,7,21.750126
-23.0,7,21.764419
22.0,7,21.783151
-1.0,7,21.797359
-18.0,7,21.818049
16.0,7,21.83538
-24.0,7,21.849693
1.0,7,21.86959
57.0,7,21.88399
17.0,7,21.904865
14.0,7,21.919114
3.0,7,21.933448
-25.0,7,21.952212
1.0,7,21.96656
-3.0,7,21.985616
40.0,7,22.000159
17.0,7,22.016543
7.0,7,22.035396
1.0,7,22.049976
-2.0,7,22.068951
-6.0,7,22.083434
37.0,7,22.098177
10.0,7,22.119349
-5.0,7,22.134004
21.0,7,22.152886
-22.0,7,22.167295
-15.0,7,22.181754
-20.0,7,22.200845
-20.0,7,22.217185
-19.0,7,22.236115
14.0,7,22.250567
-7.0,7,22.265038
-25.0,7,22.283893
-3.0,7,22.298241
43.0,7,22.318994
19.0,7,22.333503
37.0,7,22.347723
39.0,7,22.366496
17.0,7,22.380797
18.0,7,22.399386
-25.0,7,22.415682
2.0,7,22.430143
-24.0,7,22.448853
-23.0,7,22.46312
-3.0,7,22.482065
0.0,7,22.496761
-3.0,7,22.511243
-20.0,7,22.531963
15.0,7,22.546397
-7.0,7,22.565451
-3.0,7,22.580045
18.0,7,22.594382
19.0,7,22.613102
-19.0,7,22.629427
1.0,7,22.648109
22.0,7,22.662334
-25.0,7,22.676544
-3.0,7,22.695388
1.0,7,22.709648
2.0,7,22.730163
15.0,7,22.744419
-7.0,7,22.75873
-24.0,7,22.777447
19.0,7,22.791686
22.0,7,22.810317
-24.0,7,22.82639
-4.0,7,22.840649
-4.0,7,22.859962
-20.0,7,22.874666
19.0,7,22.893345
29.0,7,22.907682
-6.0,7,22.923847
-25.0,7,22.942415
18.0,7,22.956692
23.0,7,22.975295
-2.0,7,22.990018
1.0,7,23.00452
-3.0,7,23.028361
-20.0,7,23.042803
-2.0,7,23.061648
-4.0,7,23.076086
14.0,7,23.090628
-7.0,7,23.109385
-3.0,7,23.123817
-7.0,7,23.14435
-3.0,7,23.15867
